,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,lng,lat,Location,PdId,zip_code,18-24 Total,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25 Total,25 Less than 9th grade,25 9th to 12th grade,25 High school graduate,"25 Some college, no degree",25 Associate's degree,25 Bachelor's degree,25 Graduate or professional degree,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Median household income,Mean household income,Median family income,Mean family income,Per capita income,Median nonfamily income,Mean nonfamily income,Median earnings for workers,Civilian noninstitutionalized population,With health insurance coverage,No health insurance coverage
3935,180311662,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,04/27/2018,11:05,NORTHERN,NONE,1500 Block of PINE ST,-122.42131914549772,37.789460015170455,POINT (-122.42131914549772 37.789460015170455),18031166228100,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3936,180310943,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04/27/2018,01:16,NORTHERN,"ARREST, BOOKED",900 Block of LARKIN ST,-122.41806508200638,37.78634191966678,POINT (-122.41806508200638 37.78634191966678),18031094362050,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3937,180310943,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,04/27/2018,01:16,NORTHERN,"ARREST, BOOKED",900 Block of LARKIN ST,-122.41806508200638,37.78634191966678,POINT (-122.41806508200638 37.78634191966678),18031094365010,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3938,186095084,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/27/2018,00:01,CENTRAL,NONE,POST ST / JONES ST,-122.41335805114073,37.787663719572045,POINT (-122.41335805114073 37.78766371957205),18609508406244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3939,180310868,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,04/26/2018,23:40,CENTRAL,"ARREST, BOOKED",1100 Block of BUSH ST,-122.4162211565082,37.7892672343725,POINT (-122.41622115650819 37.7892672343725),18031086815040,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3940,186095539,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/26/2018,23:30,NORTHERN,NONE,1300 Block of BUSH ST,-122.41948623404899,37.78874808067735,POINT (-122.419486234049 37.78874808067735),18609553906244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3941,180310799,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,04/26/2018,23:08,NORTHERN,"ARREST, BOOKED",LAGUNA ST / TURK ST,-122.4272063059322,37.78111752563765,POINT (-122.4272063059322 37.781117525637654),18031079962050,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3942,180310799,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,04/26/2018,23:08,NORTHERN,"ARREST, BOOKED",LAGUNA ST / TURK ST,-122.4272063059322,37.78111752563765,POINT (-122.4272063059322 37.781117525637654),18031079965010,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3943,180311048,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Thursday,04/26/2018,22:00,NORTHERN,NONE,2200 Block of VANNESS AV,-122.42368281433819,37.796204620956395,POINT (-122.42368281433818 37.79620462095639),18031104802004,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3944,180311048,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Thursday,04/26/2018,22:00,NORTHERN,NONE,2200 Block of VANNESS AV,-122.42368281433819,37.796204620956395,POINT (-122.42368281433818 37.79620462095639),18031104814072,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3945,180310608,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04/26/2018,21:50,NORTHERN,NONE,1700 Block of SACRAMENTO ST,-122.42172067269578,37.791444636438534,POINT (-122.42172067269578 37.791444636438534),18031060864020,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3946,186094989,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/26/2018,21:30,NORTHERN,NONE,CALIFORNIA ST / FRANKLIN ST,-122.42397615827585,37.79016093101586,POINT (-122.42397615827586 37.79016093101586),18609498906244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3947,180310125,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Thursday,04/26/2018,18:35,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41856209710514,37.78418470913026,POINT (-122.41856209710514 37.78418470913026),18031012571024,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3948,180310755,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,04/26/2018,17:44,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.42119522181522,37.78475365775609,POINT (-122.42119522181522 37.78475365775609),18031075564085,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3949,186094490,NON-CRIMINAL,LOST PROPERTY,Thursday,04/26/2018,14:00,NORTHERN,NONE,GEARY ST / VANNESS AV,-122.42139581911471,37.78568433894721,POINT (-122.4213958191147 37.78568433894721),18609449071000,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3950,180309269,TRESPASS,TRESPASSING,Thursday,04/26/2018,12:06,NORTHERN,"ARREST, BOOKED",1700 Block of CALIFORNIA ST,-122.42315680677368,37.79020882556516,POINT (-122.42315680677368 37.79020882556516),18030926927195,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3951,186094456,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/26/2018,11:15,NORTHERN,NONE,1000 Block of LARKIN ST,-122.41838914443136,37.78726761708293,POINT (-122.41838914443136 37.787267617082925),18609445606244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3952,186094484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/26/2018,11:00,NORTHERN,NONE,CLEARY CT / LAGUNA ST,-122.42778098873514,37.78392372016906,POINT (-122.42778098873514 37.783923720169064),18609448406244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3953,180308857,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,04/26/2018,10:57,CENTRAL,NONE,800 Block of BEACH ST,-122.4230250560161,37.80627287205422,POINT (-122.4230250560161 37.806272872054215),18030885705073,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3954,180310084,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,04/26/2018,08:30,NORTHERN,NONE,POLK ST / GEARY ST,-122.41973983780541,37.78589260997148,POINT (-122.41973983780541 37.78589260997148),18031008406111,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3955,180310084,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,04/26/2018,08:30,NORTHERN,NONE,POLK ST / GEARY ST,-122.41973983780541,37.78589260997148,POINT (-122.41973983780541 37.78589260997148),18031008409320,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3956,180308261,ASSAULT,THREATS AGAINST LIFE,Thursday,04/26/2018,02:31,NORTHERN,NONE,700 Block of ELLIS ST,-122.41856209710514,37.78418470913026,POINT (-122.41856209710514 37.78418470913026),18030826119057,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3957,180308261,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,04/26/2018,02:31,NORTHERN,NONE,700 Block of ELLIS ST,-122.41856209710514,37.78418470913026,POINT (-122.41856209710514 37.78418470913026),18030826128160,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3958,180308302,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,04/25/2018,23:30,CENTRAL,NONE,800 Block of POST ST,-122.41584375719034,37.7874017655636,POINT (-122.41584375719034 37.7874017655636),18030830228160,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3959,186094478,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/25/2018,23:00,NORTHERN,NONE,800 Block of EDDY ST,-122.42166708607135,37.78284198481313,POINT (-122.42166708607135 37.782841984813125),18609447806244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3960,180307843,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/25/2018,21:45,NORTHERN,"ARREST, BOOKED",1800 Block of VANNESS AV,-122.42261368279031,37.79264303428546,POINT (-122.42261368279033 37.79264303428546),18030784328150,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3961,186094246,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/25/2018,20:30,NORTHERN,NONE,800 Block of POLK ST,-122.41948027646784,37.784269764100216,POINT (-122.41948027646784 37.78426976410022),18609424606244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3962,180307906,NON-CRIMINAL,FOUND PROPERTY,Wednesday,04/25/2018,20:20,NORTHERN,NONE,1400 Block of PINE ST,-122.4196948136972,37.78977741607564,POINT (-122.4196948136972 37.78977741607563),18030790672000,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3963,180307514,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/25/2018,19:44,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18030751428150,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3964,180307514,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/25/2018,19:44,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18030751464085,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3965,180309344,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/25/2018,19:00,NORTHERN,NONE,1300 Block of BUSH ST,-122.41950819752148,37.788856542138255,POINT (-122.41950819752148 37.78885654213825),18030934406243,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3966,186094218,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/25/2018,18:00,NORTHERN,NONE,FRANKLIN ST / SUTTER ST,-122.42340460406264,37.7873381901532,POINT (-122.42340460406264 37.7873381901532),18609421806244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3967,180307097,NON-CRIMINAL,AIDED CASE,Wednesday,04/25/2018,16:43,CENTRAL,NONE,LARKIN ST / POST ST,-122.41827417165968,37.7870372043685,POINT (-122.41827417165969 37.78703720436851),18030709751040,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3968,180307859,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,04/25/2018,16:00,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.420666812024,37.802862771128666,POINT (-122.42066681202401 37.802862771128666),18030785905013,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3969,180307859,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/25/2018,16:00,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.420666812024,37.802862771128666,POINT (-122.42066681202401 37.802862771128666),18030785907021,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3970,180306447,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,04/25/2018,14:20,NORTHERN,"ARREST, BOOKED",200 Block of LARCH ST,-122.42161585735352,37.78237048861826,POINT (-122.42161585735352 37.78237048861826),18030644719010,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3971,180306447,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,04/25/2018,14:20,NORTHERN,"ARREST, BOOKED",200 Block of LARCH ST,-122.42161585735352,37.78237048861826,POINT (-122.42161585735352 37.78237048861826),18030644727199,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3972,180306453,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,04/25/2018,14:20,NORTHERN,"ARREST, BOOKED",200 Block of LARCH ST,-122.42161585735352,37.78237048861826,POINT (-122.42161585735352 37.78237048861826),18030645327199,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3973,180305988,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Wednesday,04/25/2018,12:38,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.41838200860715,37.78325837709494,POINT (-122.41838200860717 37.78325837709494),18030598816110,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3974,180305988,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,04/25/2018,12:38,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.41838200860715,37.78325837709494,POINT (-122.41838200860717 37.78325837709494),18030598816625,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3975,180305988,OTHER OFFENSES,CONSPIRACY,Wednesday,04/25/2018,12:38,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.41838200860715,37.78325837709494,POINT (-122.41838200860717 37.78325837709494),18030598826080,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3976,180305944,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,04/25/2018,12:26,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.41790397756377,37.785167087551706,POINT (-122.41790397756375 37.7851670875517),18030594416625,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3977,180305944,OTHER OFFENSES,CONSPIRACY,Wednesday,04/25/2018,12:26,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.41790397756377,37.785167087551706,POINT (-122.41790397756375 37.7851670875517),18030594426080,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3978,180327926,EXTORTION,EXTORTION,Wednesday,04/25/2018,10:30,CENTRAL,NONE,1500 Block of SACRAMENTO ST,-122.4184062269198,37.791757176613366,POINT (-122.41840622691979 37.79175717661337),18032792626100,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3979,180329013,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,04/25/2018,10:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18032901309029,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3980,180329013,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE",Wednesday,04/25/2018,10:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18032901310045,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3981,180305568,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,04/25/2018,08:55,NORTHERN,NONE,2000 Block of VANNESS AV,-122.42296894838249,37.794406984896725,POINT (-122.42296894838248 37.794406984896725),18030556827199,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3982,180305568,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Wednesday,04/25/2018,08:55,NORTHERN,NONE,2000 Block of VANNESS AV,-122.42296894838249,37.794406984896725,POINT (-122.42296894838248 37.794406984896725),18030556830080,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3983,180305659,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,04/25/2018,08:43,NORTHERN,NONE,POLK ST / CLAY ST,-122.42105687820299,37.79238408138124,POINT (-122.421056878203 37.792384081381236),18030565906112,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3984,180305659,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,04/25/2018,08:43,NORTHERN,NONE,POLK ST / CLAY ST,-122.42105687820299,37.79238408138124,POINT (-122.421056878203 37.792384081381236),18030565909320,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
